education,race,gender,age,income
4.0,4.0,1.0,12.0,
2.0,4.0,2.0,8.0,
0.0,4.0,1.0,6.0,
0.0,4.0,1.0,46.0,1250.0
2.0,4.0,2.0,50.0,
10.0,4.0,1.0,20.0,600.0
0.0,16.0,1.0,46.0,1322.0
0.0,4.0,2.0,51.0,100.0
0.0,4.0,1.0,43.0,650.0
10.0,4.0,2.0,44.0,242.0
5.0,4.0,1.0,21.0,800.0
2.0,4.0,1.0,16.0,
3.0,4.0,1.0,12.0,
0.0,4.0,2.0,5.0,
8.0,4.0,1.0,23.0,700.0
7.0,4.0,1.0,16.0,500.0
0.0,16.0,1.0,72.0,622.0
2.0,4.0,2.0,58.0,
1.0,16.0,1.0,24.0,1300.0
2.0,16.0,2.0,19.0,700.0
2.0,4.0,1.0,42.0,622.0
3.0,4.0,2.0,49.0,622.0
12.0,4.0,2.0,20.0,250.0
0.0,4.0,1.0,16.0,
3.0,16.0,2.0,61.0,591.0
5.0,16.0,1.0,14.0,
0.0,4.0,1.0,4.0,
0.0,16.0,1.0,2.0,
0.0,4.0,1.0,55.0,622.0
0.0,4.0,2.0,52.0,622.0
10.0,16.0,2.0,28.0,802.0
1.0,4.0,1.0,8.0,
0.0,4.0,1.0,2.0,
2.0,4.0,2.0,56.0,134.0
1.0,16.0,1.0,57.0,900.0
7.0,16.0,1.0,37.0,600.0
9.0,4.0,2.0,39.0,
0.0,4.0,1.0,32.0,780.0
9.0,4.0,2.0,29.0,466.0
1.0,4.0,2.0,9.0,
0.0,4.0,1.0,7.0,
0.0,4.0,2.0,6.0,
5.0,16.0,1.0,37.0,759.0
1.0,4.0,2.0,41.0,745.0
11.0,4.0,2.0,18.0,800.0
7.0,4.0,1.0,16.0,
8.0,16.0,1.0,15.0,
7.0,4.0,2.0,13.0,
1.0,4.0,2.0,10.0,
2.0,4.0,1.0,39.0,700.0
4.0,4.0,2.0,30.0,166.0
2.0,4.0,2.0,10.0,
1.0,4.0,2.0,9.0,
0.0,4.0,1.0,6.0,
11.0,16.0,1.0,31.0,320.0
1.0,16.0,2.0,21.0,103.0
0.0,4.0,2.0,6.0,
6.0,4.0,1.0,35.0,1000.0
2.0,16.0,2.0,33.0,857.0
0.0,4.0,2.0,7.0,
5.0,16.0,1.0,53.0,1244.0
3.0,4.0,2.0,54.0,
4.0,4.0,2.0,13.0,
2.0,4.0,1.0,46.0,930.0
3.0,4.0,1.0,28.0,
3.0,4.0,1.0,14.0,
1.0,4.0,1.0,12.0,
8.0,4.0,1.0,46.0,700.0
9.0,4.0,2.0,32.0,194.0
4.0,4.0,2.0,11.0,
2.0,4.0,1.0,9.0,
2.0,4.0,2.0,30.0,180.0
3.0,4.0,1.0,24.0,1200.0
3.0,4.0,2.0,14.0,
0.0,4.0,2.0,8.0,
0.0,4.0,1.0,2.0,
15.0,4.0,1.0,31.0,1200.0
12.0,4.0,2.0,22.0,
0.0,4.0,2.0,0.0,
10.0,4.0,1.0,24.0,1500.0
11.0,16.0,2.0,21.0,
0.0,4.0,1.0,4.0,
10.0,4.0,1.0,25.0,700.0
15.0,4.0,2.0,29.0,650.0
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,58.0,620.0
0.0,4.0,2.0,52.0,
11.0,4.0,2.0,50.0,622.0
11.0,4.0,2.0,19.0,
0.0,4.0,2.0,98.0,622.0
8.0,4.0,1.0,41.0,1500.0
15.0,4.0,2.0,38.0,1000.0
8.0,4.0,2.0,15.0,
3.0,4.0,2.0,10.0,
5.0,4.0,1.0,32.0,622.0
11.0,4.0,2.0,35.0,
5.0,4.0,1.0,16.0,
0.0,4.0,1.0,3.0,
11.0,4.0,1.0,46.0,1100.0
8.0,16.0,2.0,48.0,
11.0,16.0,1.0,38.0,1500.0
10.0,4.0,2.0,35.0,800.0
10.0,4.0,1.0,18.0,600.0
4.0,4.0,1.0,66.0,1850.0
11.0,4.0,2.0,56.0,
4.0,4.0,1.0,28.0,1000.0
11.0,16.0,2.0,26.0,800.0
1.0,4.0,2.0,8.0,
8.0,4.0,1.0,26.0,500.0
8.0,4.0,2.0,23.0,
0.0,4.0,2.0,3.0,
0.0,4.0,2.0,0.0,
15.0,4.0,1.0,38.0,9000.0
8.0,16.0,2.0,44.0,5000.0
8.0,16.0,1.0,15.0,
4.0,4.0,1.0,11.0,
0.0,4.0,2.0,4.0,
8.0,4.0,1.0,41.0,820.0
11.0,4.0,2.0,34.0,166.0
6.0,4.0,1.0,13.0,
4.0,4.0,1.0,12.0,
3.0,4.0,1.0,10.0,
12.0,4.0,1.0,24.0,1000.0
11.0,4.0,1.0,21.0,700.0
12.0,4.0,1.0,32.0,1700.0
15.0,4.0,1.0,35.0,934.0
11.0,4.0,2.0,34.0,
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,2.0,
15.0,4.0,1.0,68.0,2000.0
15.0,4.0,2.0,64.0,2000.0
13.0,4.0,1.0,23.0,
15.0,16.0,1.0,67.0,3000.0
15.0,16.0,2.0,65.0,2500.0
15.0,4.0,1.0,33.0,2500.0
11.0,4.0,2.0,21.0,
0.0,4.0,1.0,1.0,
15.0,16.0,1.0,25.0,7000.0
15.0,16.0,2.0,22.0,
11.0,16.0,1.0,29.0,2600.0
13.0,16.0,1.0,22.0,2000.0
11.0,16.0,1.0,42.0,2800.0
11.0,16.0,2.0,36.0,
6.0,16.0,2.0,13.0,
2.0,16.0,2.0,9.0,
15.0,4.0,1.0,26.0,1500.0
6.0,4.0,1.0,51.0,1000.0
5.0,4.0,2.0,47.0,312.0
11.0,4.0,1.0,27.0,800.0
11.0,16.0,2.0,24.0,
0.0,16.0,1.0,2.0,
5.0,8.0,1.0,48.0,
,16.0,2.0,51.0,495.0
2.0,4.0,1.0,11.0,
1.0,4.0,2.0,10.0,
11.0,4.0,1.0,23.0,900.0
11.0,16.0,2.0,33.0,622.0
4.0,4.0,1.0,12.0,
1.0,4.0,2.0,9.0,
0.0,4.0,1.0,5.0,
8.0,2.0,1.0,61.0,1000.0
11.0,4.0,2.0,58.0,1244.0
11.0,4.0,2.0,28.0,1000.0
12.0,2.0,2.0,21.0,
10.0,4.0,1.0,53.0,600.0
7.0,4.0,2.0,50.0,600.0
5.0,4.0,1.0,15.0,
11.0,4.0,2.0,22.0,800.0
1.0,4.0,2.0,9.0,
0.0,4.0,2.0,7.0,
0.0,4.0,2.0,5.0,
11.0,4.0,1.0,36.0,1200.0
11.0,16.0,2.0,39.0,
9.0,4.0,2.0,17.0,312.0
6.0,4.0,1.0,12.0,
0.0,16.0,1.0,0.0,
11.0,16.0,1.0,42.0,800.0
11.0,16.0,2.0,49.0,
10.0,16.0,1.0,18.0,312.0
3.0,16.0,1.0,10.0,
11.0,16.0,2.0,33.0,622.0
0.0,4.0,2.0,1.0,
11.0,4.0,2.0,20.0,312.0
3.0,4.0,2.0,59.0,622.0
0.0,4.0,1.0,55.0,300.0
9.0,4.0,1.0,24.0,
2.0,4.0,2.0,9.0,
11.0,4.0,1.0,27.0,622.0
10.0,4.0,2.0,16.0,
0.0,16.0,2.0,0.0,
11.0,16.0,1.0,62.0,
11.0,16.0,2.0,32.0,
0.0,4.0,2.0,7.0,
3.0,16.0,2.0,72.0,1244.0
2.0,16.0,1.0,79.0,622.0
2.0,16.0,1.0,61.0,201.0
6.0,4.0,2.0,13.0,150.0
7.0,4.0,1.0,50.0,1040.0
2.0,4.0,2.0,59.0,75.0
11.0,4.0,1.0,31.0,622.0
9.0,4.0,1.0,27.0,360.0
10.0,4.0,2.0,24.0,200.0
11.0,4.0,1.0,22.0,600.0
11.0,4.0,2.0,21.0,
13.0,4.0,2.0,34.0,1238.0
11.0,4.0,1.0,27.0,1500.0
9.0,4.0,1.0,16.0,
7.0,4.0,2.0,13.0,
11.0,4.0,1.0,53.0,1244.0
11.0,4.0,1.0,21.0,800.0
10.0,4.0,1.0,25.0,700.0
7.0,4.0,2.0,18.0,
5.0,4.0,1.0,42.0,700.0
5.0,4.0,2.0,37.0,1800.0
9.0,4.0,2.0,18.0,622.0
3.0,4.0,1.0,10.0,
2.0,4.0,2.0,60.0,300.0
3.0,4.0,1.0,61.0,
11.0,4.0,1.0,37.0,300.0
3.0,4.0,2.0,13.0,
12.0,4.0,1.0,32.0,1170.0
11.0,4.0,2.0,28.0,
0.0,4.0,2.0,1.0,
11.0,4.0,2.0,65.0,743.0
6.0,4.0,1.0,55.0,760.0
8.0,4.0,1.0,14.0,
11.0,4.0,2.0,37.0,1500.0
15.0,4.0,1.0,30.0,1500.0
9.0,4.0,1.0,16.0,
7.0,4.0,2.0,43.0,539.0
6.0,4.0,2.0,15.0,
0.0,4.0,1.0,11.0,
7.0,4.0,2.0,21.0,
4.0,4.0,1.0,25.0,400.0
7.0,4.0,2.0,50.0,
0.0,16.0,1.0,54.0,500.0
11.0,4.0,1.0,26.0,
11.0,4.0,2.0,38.0,1000.0
11.0,4.0,1.0,38.0,1200.0
2.0,4.0,2.0,8.0,
12.0,4.0,1.0,31.0,900.0
8.0,2.0,1.0,38.0,3000.0
11.0,4.0,2.0,37.0,1000.0
,4.0,1.0,18.0,
2.0,4.0,2.0,10.0,
0.0,4.0,1.0,8.0,
11.0,4.0,2.0,27.0,1500.0
11.0,4.0,1.0,32.0,1200.0
0.0,4.0,1.0,7.0,
0.0,4.0,1.0,0.0,
11.0,4.0,1.0,44.0,900.0
11.0,4.0,2.0,29.0,500.0
1.0,4.0,2.0,7.0,
0.0,4.0,1.0,0.0,
5.0,4.0,2.0,37.0,440.0
5.0,2.0,1.0,62.0,300.0
,4.0,1.0,18.0,
3.0,4.0,1.0,10.0,
8.0,4.0,1.0,45.0,1600.0
8.0,4.0,2.0,35.0,600.0
11.0,16.0,2.0,19.0,622.0
2.0,4.0,1.0,10.0,
4.0,4.0,2.0,50.0,
9.0,4.0,2.0,16.0,200.0
11.0,4.0,1.0,40.0,622.0
3.0,4.0,2.0,10.0,
8.0,4.0,1.0,32.0,600.0
5.0,4.0,2.0,32.0,1290.0
6.0,4.0,1.0,13.0,
3.0,4.0,1.0,12.0,
2.0,4.0,1.0,11.0,
2.0,4.0,1.0,10.0,
0.0,4.0,2.0,8.0,
0.0,4.0,1.0,4.0,
0.0,4.0,1.0,0.0,
4.0,4.0,2.0,45.0,108.0
10.0,4.0,2.0,18.0,
1.0,4.0,1.0,14.0,622.0
11.0,16.0,1.0,29.0,1000.0
14.0,16.0,2.0,27.0,622.0
15.0,4.0,1.0,36.0,700.0
8.0,16.0,2.0,37.0,400.0
8.0,4.0,1.0,36.0,2000.0
10.0,16.0,2.0,17.0,
7.0,16.0,2.0,15.0,
0.0,16.0,2.0,28.0,800.0
11.0,4.0,1.0,42.0,800.0
8.0,4.0,2.0,37.0,158.0
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,3.0,
8.0,4.0,2.0,59.0,158.0
8.0,4.0,1.0,63.0,900.0
2.0,4.0,1.0,9.0,
0.0,4.0,1.0,7.0,
0.0,4.0,2.0,4.0,
11.0,16.0,2.0,35.0,
11.0,4.0,1.0,34.0,3000.0
1.0,4.0,1.0,8.0,
0.0,4.0,1.0,6.0,
11.0,4.0,1.0,57.0,3500.0
10.0,4.0,1.0,17.0,
8.0,4.0,1.0,42.0,622.0
11.0,2.0,1.0,37.0,3000.0
11.0,16.0,2.0,33.0,
0.0,16.0,2.0,2.0,
11.0,16.0,2.0,64.0,1244.0
15.0,16.0,2.0,27.0,
8.0,4.0,1.0,28.0,800.0
11.0,16.0,2.0,19.0,
0.0,16.0,1.0,0.0,
4.0,4.0,1.0,37.0,1200.0
8.0,4.0,2.0,25.0,134.0
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,2.0,
0.0,4.0,2.0,0.0,
11.0,4.0,1.0,22.0,930.0
8.0,16.0,2.0,19.0,
9.0,16.0,1.0,21.0,900.0
9.0,8.0,2.0,18.0,311.0
11.0,8.0,1.0,22.0,400.0
10.0,8.0,2.0,19.0,200.0
0.0,4.0,1.0,70.0,
1.0,16.0,2.0,62.0,
11.0,16.0,2.0,29.0,
14.0,16.0,2.0,26.0,820.0
11.0,4.0,2.0,32.0,1200.0
11.0,4.0,2.0,47.0,700.0
4.0,4.0,1.0,49.0,
1.0,4.0,2.0,48.0,
4.0,16.0,1.0,66.0,622.0
6.0,2.0,2.0,58.0,
11.0,4.0,1.0,31.0,
11.0,4.0,1.0,30.0,622.0
,2.0,1.0,27.0,622.0
11.0,4.0,2.0,35.0,268.0
7.0,4.0,2.0,14.0,
0.0,4.0,2.0,6.0,
0.0,4.0,2.0,1.0,
11.0,4.0,1.0,34.0,8000.0
15.0,4.0,2.0,32.0,2440.0
0.0,4.0,2.0,1.0,
11.0,4.0,2.0,24.0,100.0
0.0,16.0,1.0,1.0,
8.0,2.0,1.0,54.0,750.0
1.0,4.0,2.0,56.0,
11.0,2.0,2.0,29.0,
11.0,4.0,1.0,26.0,600.0
11.0,2.0,1.0,22.0,600.0
11.0,16.0,2.0,36.0,756.0
9.0,16.0,1.0,21.0,
8.0,4.0,2.0,16.0,
4.0,4.0,1.0,11.0,
11.0,4.0,2.0,59.0,600.0
12.0,16.0,2.0,34.0,350.0
9.0,4.0,1.0,15.0,
5.0,4.0,2.0,13.0,
4.0,4.0,2.0,12.0,
1.0,16.0,2.0,9.0,
0.0,4.0,1.0,39.0,800.0
0.0,4.0,2.0,50.0,
4.0,4.0,1.0,14.0,
0.0,4.0,2.0,2.0,
5.0,16.0,2.0,34.0,204.0
7.0,16.0,1.0,18.0,622.0
8.0,16.0,2.0,14.0,
6.0,16.0,2.0,14.0,
5.0,16.0,2.0,11.0,
0.0,16.0,2.0,10.0,
2.0,16.0,1.0,9.0,
9.0,2.0,1.0,35.0,800.0
5.0,4.0,2.0,21.0,
6.0,4.0,1.0,13.0,
0.0,4.0,1.0,0.0,
13.0,4.0,2.0,30.0,850.0
11.0,4.0,1.0,31.0,1500.0
0.0,4.0,2.0,7.0,
0.0,2.0,2.0,75.0,1244.0
4.0,4.0,1.0,14.0,
8.0,4.0,1.0,23.0,680.0
6.0,4.0,2.0,24.0,
0.0,4.0,2.0,2.0,
0.0,4.0,1.0,1.0,
0.0,16.0,1.0,52.0,2000.0
3.0,16.0,1.0,34.0,640.0
2.0,4.0,1.0,41.0,700.0
11.0,4.0,2.0,30.0,400.0
3.0,4.0,1.0,30.0,622.0
10.0,16.0,2.0,22.0,202.0
0.0,16.0,2.0,5.0,
9.0,16.0,1.0,32.0,1100.0
5.0,4.0,2.0,32.0,
1.0,4.0,2.0,9.0,
0.0,4.0,1.0,7.0,
0.0,4.0,1.0,5.0,
11.0,4.0,1.0,27.0,622.0
11.0,4.0,2.0,25.0,
2.0,4.0,2.0,61.0,500.0
0.0,16.0,1.0,74.0,622.0
10.0,4.0,1.0,27.0,622.0
11.0,4.0,2.0,28.0,850.0
8.0,4.0,1.0,15.0,250.0
8.0,4.0,2.0,16.0,
11.0,4.0,1.0,30.0,1285.0
11.0,16.0,2.0,22.0,250.0
5.0,4.0,1.0,12.0,
5.0,4.0,2.0,11.0,
0.0,4.0,2.0,4.0,
10.0,4.0,1.0,26.0,600.0
7.0,4.0,2.0,23.0,80.0
2.0,4.0,1.0,16.0,100.0
1.0,4.0,1.0,52.0,60.0
0.0,4.0,2.0,82.0,622.0
3.0,4.0,1.0,47.0,900.0
1.0,4.0,1.0,45.0,1000.0
8.0,4.0,2.0,61.0,922.0
5.0,4.0,1.0,58.0,800.0
11.0,4.0,2.0,27.0,622.0
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,76.0,822.0
0.0,4.0,2.0,79.0,622.0
2.0,8.0,1.0,38.0,1200.0
15.0,8.0,2.0,32.0,1500.0
5.0,8.0,2.0,11.0,
0.0,8.0,2.0,9.0,
0.0,8.0,1.0,1.0,
1.0,4.0,1.0,60.0,80.0
1.0,16.0,2.0,62.0,724.0
4.0,16.0,1.0,32.0,500.0
7.0,4.0,2.0,15.0,
4.0,1.0,1.0,64.0,10000.0
8.0,1.0,2.0,63.0,7500.0
11.0,1.0,1.0,35.0,
11.0,4.0,2.0,28.0,1350.0
0.0,4.0,2.0,4.0,
0.0,4.0,2.0,2.0,
11.0,1.0,1.0,29.0,
13.0,1.0,2.0,30.0,800.0
1.0,1.0,2.0,9.0,
0.0,4.0,2.0,2.0,
0.0,4.0,2.0,63.0,1244.0
11.0,4.0,1.0,23.0,500.0
6.0,4.0,2.0,12.0,
2.0,4.0,2.0,7.0,
8.0,4.0,2.0,40.0,40.0
8.0,4.0,2.0,18.0,
8.0,4.0,1.0,24.0,500.0
6.0,4.0,2.0,20.0,
0.0,4.0,1.0,1.0,
1.0,4.0,1.0,43.0,600.0
8.0,16.0,1.0,29.0,250.0
5.0,4.0,2.0,27.0,226.0
0.0,4.0,2.0,7.0,
0.0,4.0,2.0,4.0,
0.0,4.0,2.0,2.0,
4.0,4.0,1.0,60.0,922.0
0.0,2.0,2.0,59.0,672.0
8.0,4.0,1.0,39.0,737.0
3.0,4.0,1.0,34.0,600.0
11.0,4.0,1.0,27.0,600.0
8.0,4.0,1.0,26.0,600.0
4.0,4.0,2.0,51.0,800.0
11.0,4.0,1.0,21.0,
11.0,16.0,2.0,22.0,
5.0,4.0,1.0,33.0,730.0
9.0,1.0,2.0,24.0,134.0
0.0,4.0,1.0,5.0,
0.0,4.0,1.0,2.0,
0.0,4.0,2.0,69.0,1222.0
5.0,4.0,1.0,32.0,622.0
8.0,4.0,2.0,22.0,222.0
15.0,4.0,2.0,60.0,852.0
3.0,2.0,1.0,46.0,400.0
10.0,16.0,1.0,25.0,
0.0,4.0,2.0,8.0,
5.0,4.0,1.0,42.0,530.0
4.0,4.0,2.0,55.0,172.0
8.0,4.0,2.0,16.0,
5.0,4.0,1.0,14.0,200.0
5.0,4.0,2.0,11.0,
11.0,4.0,2.0,56.0,622.0
4.0,4.0,1.0,57.0,400.0
9.0,4.0,1.0,18.0,80.0
10.0,4.0,1.0,20.0,320.0
10.0,4.0,2.0,18.0,86.0
15.0,4.0,1.0,41.0,4310.0
11.0,4.0,2.0,49.0,932.0
10.0,4.0,2.0,29.0,
11.0,4.0,1.0,35.0,850.0
0.0,4.0,2.0,4.0,
0.0,4.0,1.0,4.0,
0.0,4.0,2.0,67.0,622.0
11.0,16.0,2.0,17.0,900.0
12.0,4.0,2.0,30.0,
,16.0,1.0,26.0,1008.0
0.0,4.0,1.0,5.0,
0.0,4.0,1.0,2.0,
11.0,2.0,2.0,69.0,1700.0
11.0,16.0,2.0,30.0,4000.0
11.0,2.0,2.0,18.0,
11.0,4.0,2.0,26.0,
12.0,16.0,1.0,22.0,600.0
15.0,4.0,1.0,57.0,7000.0
11.0,4.0,2.0,46.0,
15.0,4.0,2.0,28.0,3000.0
15.0,4.0,2.0,26.0,
11.0,4.0,2.0,52.0,622.0
8.0,4.0,2.0,15.0,
0.0,4.0,1.0,4.0,
10.0,4.0,1.0,49.0,900.0
5.0,4.0,1.0,29.0,1000.0
7.0,4.0,2.0,42.0,300.0
12.0,4.0,2.0,62.0,4800.0
15.0,4.0,2.0,40.0,1000.0
15.0,4.0,2.0,41.0,1000.0
0.0,4.0,1.0,4.0,
15.0,4.0,1.0,37.0,1500.0
15.0,4.0,2.0,27.0,1200.0
0.0,4.0,1.0,5.0,
11.0,4.0,2.0,31.0,622.0
15.0,16.0,2.0,28.0,5000.0
15.0,16.0,1.0,30.0,7000.0
15.0,4.0,2.0,48.0,4500.0
6.0,4.0,2.0,40.0,180.0
5.0,4.0,2.0,16.0,
6.0,4.0,1.0,15.0,
5.0,4.0,2.0,12.0,
2.0,4.0,1.0,9.0,
5.0,4.0,2.0,46.0,140.0
10.0,4.0,2.0,24.0,
10.0,4.0,1.0,20.0,
5.0,4.0,1.0,18.0,200.0
8.0,4.0,1.0,26.0,600.0
0.0,4.0,2.0,4.0,
11.0,2.0,1.0,42.0,3000.0
15.0,16.0,2.0,46.0,1500.0
4.0,4.0,1.0,30.0,700.0
4.0,4.0,2.0,24.0,130.0
0.0,4.0,2.0,7.0,
0.0,4.0,1.0,5.0,
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,2.0,
11.0,4.0,1.0,26.0,600.0
11.0,4.0,2.0,26.0,
10.0,4.0,1.0,17.0,640.0
8.0,4.0,2.0,16.0,40.0
0.0,4.0,1.0,80.0,622.0
0.0,4.0,2.0,77.0,
11.0,4.0,2.0,24.0,3000.0
0.0,4.0,1.0,51.0,500.0
2.0,4.0,2.0,50.0,391.0
3.0,4.0,1.0,11.0,
0.0,4.0,1.0,6.0,
5.0,4.0,2.0,27.0,500.0
0.0,4.0,1.0,28.0,800.0
11.0,4.0,1.0,35.0,1600.0
11.0,4.0,2.0,28.0,120.0
4.0,4.0,2.0,11.0,
0.0,16.0,2.0,3.0,
0.0,16.0,2.0,0.0,
6.0,4.0,1.0,54.0,1300.0
8.0,4.0,2.0,56.0,
4.0,4.0,1.0,30.0,1000.0
11.0,16.0,1.0,29.0,300.0
4.0,4.0,2.0,10.0,
9.0,16.0,1.0,29.0,600.0
11.0,4.0,2.0,27.0,64.0
0.0,16.0,1.0,4.0,
5.0,2.0,2.0,58.0,112.0
4.0,4.0,1.0,54.0,
8.0,4.0,2.0,28.0,196.0
6.0,4.0,2.0,23.0,
6.0,4.0,1.0,21.0,700.0
6.0,4.0,1.0,19.0,600.0
1.0,4.0,1.0,10.0,
0.0,4.0,2.0,8.0,
1.0,4.0,2.0,7.0,
0.0,4.0,1.0,5.0,
0.0,4.0,2.0,3.0,
0.0,4.0,2.0,2.0,
0.0,4.0,1.0,0.0,
4.0,4.0,1.0,25.0,622.0
7.0,4.0,2.0,19.0,
0.0,4.0,1.0,0.0,
11.0,16.0,1.0,22.0,800.0
9.0,4.0,2.0,20.0,
0.0,16.0,1.0,3.0,
0.0,16.0,2.0,0.0,
3.0,2.0,1.0,40.0,400.0
4.0,4.0,1.0,66.0,1244.0
0.0,16.0,1.0,31.0,1400.0
5.0,4.0,2.0,64.0,622.0
6.0,4.0,2.0,39.0,622.0
8.0,4.0,1.0,33.0,400.0
5.0,4.0,1.0,37.0,600.0
8.0,4.0,1.0,23.0,622.0
10.0,16.0,2.0,20.0,
0.0,16.0,1.0,1.0,
11.0,4.0,2.0,63.0,622.0
10.0,4.0,2.0,31.0,724.0
1.0,4.0,1.0,9.0,
11.0,16.0,1.0,37.0,1244.0
11.0,16.0,2.0,28.0,240.0
0.0,16.0,1.0,4.0,
0.0,16.0,2.0,1.0,
2.0,16.0,2.0,9.0,
0.0,16.0,1.0,7.0,
11.0,4.0,1.0,33.0,1244.0
11.0,4.0,2.0,35.0,158.0
0.0,4.0,1.0,6.0,
2.0,4.0,1.0,9.0,
10.0,16.0,1.0,23.0,700.0
9.0,4.0,2.0,22.0,
0.0,4.0,2.0,4.0,
0.0,16.0,2.0,2.0,
0.0,16.0,1.0,0.0,
0.0,4.0,2.0,64.0,622.0
7.0,4.0,2.0,39.0,622.0
11.0,2.0,1.0,43.0,390.0
3.0,2.0,1.0,18.0,
1.0,4.0,1.0,9.0,
8.0,4.0,1.0,53.0,500.0
5.0,4.0,2.0,49.0,244.0
11.0,4.0,1.0,27.0,622.0
1.0,4.0,1.0,7.0,
0.0,4.0,1.0,3.0,
8.0,4.0,1.0,42.0,450.0
7.0,16.0,1.0,24.0,1050.0
7.0,4.0,2.0,27.0,
0.0,4.0,2.0,7.0,
0.0,4.0,2.0,2.0,
5.0,2.0,1.0,23.0,930.0
0.0,2.0,1.0,49.0,
5.0,2.0,2.0,48.0,70.0
8.0,2.0,1.0,19.0,622.0
6.0,2.0,1.0,19.0,622.0
15.0,2.0,2.0,27.0,400.0
7.0,16.0,1.0,21.0,622.0
3.0,2.0,2.0,9.0,
5.0,2.0,1.0,43.0,300.0
3.0,4.0,2.0,41.0,
2.0,4.0,1.0,7.0,
0.0,4.0,2.0,3.0,
11.0,4.0,1.0,42.0,500.0
10.0,4.0,2.0,38.0,
9.0,4.0,1.0,20.0,
8.0,4.0,1.0,17.0,
4.0,16.0,2.0,43.0,392.0
0.0,4.0,1.0,44.0,1022.0
9.0,2.0,2.0,18.0,
5.0,16.0,1.0,16.0,400.0
0.0,16.0,2.0,14.0,622.0
3.0,16.0,2.0,12.0,
0.0,4.0,1.0,7.0,
6.0,4.0,1.0,47.0,
6.0,4.0,2.0,29.0,134.0
8.0,4.0,1.0,17.0,350.0
2.0,4.0,2.0,10.0,
0.0,4.0,2.0,7.0,
4.0,2.0,1.0,61.0,650.0
3.0,2.0,1.0,62.0,
0.0,4.0,2.0,61.0,
2.0,2.0,1.0,26.0,750.0
7.0,4.0,2.0,14.0,
0.0,2.0,1.0,5.0,
2.0,4.0,1.0,54.0,600.0
0.0,2.0,2.0,44.0,
0.0,4.0,1.0,25.0,150.0
0.0,2.0,1.0,23.0,100.0
1.0,4.0,2.0,19.0,
5.0,4.0,1.0,16.0,
5.0,4.0,2.0,15.0,
10.0,2.0,1.0,28.0,900.0
4.0,16.0,2.0,19.0,
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,0.0,
4.0,4.0,2.0,40.0,230.0
6.0,4.0,2.0,13.0,160.0
3.0,4.0,2.0,11.0,
1.0,4.0,1.0,6.0,
0.0,16.0,2.0,3.0,
0.0,16.0,1.0,2.0,
0.0,4.0,1.0,72.0,622.0
0.0,16.0,2.0,63.0,
2.0,4.0,1.0,63.0,622.0
5.0,4.0,1.0,37.0,200.0
8.0,4.0,2.0,25.0,158.0
0.0,4.0,1.0,6.0,
0.0,4.0,2.0,3.0,
3.0,16.0,1.0,24.0,302.0
4.0,16.0,2.0,21.0,
2.0,16.0,2.0,8.0,
2.0,16.0,2.0,9.0,
4.0,4.0,1.0,30.0,250.0
7.0,4.0,2.0,21.0,
0.0,4.0,1.0,1.0,
8.0,16.0,1.0,29.0,490.0
6.0,4.0,2.0,26.0,
1.0,16.0,2.0,9.0,
0.0,16.0,2.0,7.0,
0.0,16.0,2.0,5.0,
0.0,16.0,1.0,4.0,
6.0,4.0,1.0,32.0,300.0
8.0,16.0,2.0,32.0,240.0
1.0,16.0,1.0,9.0,
0.0,16.0,1.0,7.0,
0.0,16.0,1.0,5.0,
0.0,16.0,2.0,3.0,
6.0,4.0,1.0,56.0,200.0
4.0,4.0,1.0,18.0,150.0
7.0,4.0,2.0,17.0,
0.0,4.0,1.0,0.0,
3.0,4.0,1.0,26.0,358.0
5.0,4.0,2.0,21.0,
0.0,4.0,2.0,3.0,
0.0,4.0,1.0,2.0,
3.0,2.0,1.0,69.0,622.0
2.0,2.0,2.0,70.0,622.0
4.0,2.0,2.0,15.0,
3.0,2.0,1.0,11.0,
6.0,4.0,1.0,39.0,3000.0
8.0,2.0,2.0,30.0,1000.0
1.0,4.0,2.0,9.0,
12.0,4.0,2.0,32.0,850.0
7.0,4.0,1.0,34.0,500.0
6.0,4.0,1.0,11.0,
0.0,4.0,1.0,6.0,
3.0,4.0,2.0,71.0,622.0
8.0,4.0,1.0,32.0,520.0
11.0,4.0,1.0,53.0,800.0
11.0,16.0,1.0,33.0,1200.0
8.0,4.0,2.0,36.0,640.0
7.0,4.0,1.0,16.0,400.0
3.0,16.0,1.0,10.0,
6.0,4.0,1.0,25.0,200.0
11.0,4.0,2.0,23.0,282.0
0.0,16.0,2.0,2.0,
0.0,4.0,2.0,0.0,
3.0,4.0,1.0,59.0,
11.0,16.0,2.0,59.0,1244.0
11.0,4.0,1.0,38.0,622.0
4.0,4.0,1.0,33.0,1000.0
11.0,4.0,1.0,27.0,1000.0
11.0,16.0,2.0,31.0,2000.0
0.0,4.0,2.0,1.0,
9.0,4.0,1.0,38.0,800.0
13.0,4.0,2.0,50.0,3000.0
1.0,4.0,1.0,66.0,672.0
